FECHA;Utilidad Neta ;Activo ;Patrimonio ;Pasivo ;Var. Uti. Mensual Neta  ;Var. Uti. Anual Neta ;SOLVENCIA TOTAL;CALIDAD DE CARTERA POR ALTURA DE LA MORA;PROVISIONES / CARTERA VENCIDA;EFICIENCIA;ROE ;ROA ;(Depósitos / Cartera) ;MARGEN FINANCIERO BRUTO / INGRESOS OPERACIONALES;CALIDAD DE CARTERA CON CASTIGOS;Margen Financiero (Ingresos - gastos)/Activo;CALIDAD COMERCIAL;CALIDAD CONSUMO;CALIDAD VIVIENDA;CALIDAD MICROCREDITO;CARTERA COMERCIAL;CARTERA CONSUMO;CARTERA MICROCRÉDITOS;CARTERA DE VIVIENDA;Var. Uti. Neta;MARGEN NETO DE INTERESES / INGRESOS OPERACIONALES;Eficiencia Administrativa;DEPÓSITOS EN CUENTA CORRIENTE;CERTIFICADOS DE DEPÓSITO A TERMINO;DEPÓSITOS DE AHORRO;OPERACIONES DE REPORTO O REPO;OPERACIONES SIMULTÁNEAS;TÍTULOS DE INVERSIÓN EN CIRCULACIÓN;CALIDAD DE CARTERA POR RIESGO;Calidad de Cartera por altura de la mora Comercial;Calidad de Cartera por altura de la mora Consumo;Calidad de Cartera por altura de la mora Vivienda;Calidad de Cartera por altura de la mora Microcrédito;% COMERCIAL;% CONSUMO;% VIVIENDA;% MICROCREDITO;Cobertura Cartera por altura de la mora Comercial;Cobertura Cartera por altura de la mora Consumo;Cobertura Cartera por altura de la mora Vivienda;Cobertura Cartera por altura de la mora Microcrédito;COBERTURA CALIDAD DE CARTERA (CON CASTIGOS);CFEN;IRL;Entidad;CLASIFICACIÓN
1/07/2024;132828.56;35267340.62;2452025.38;32815315.24;0.076606449;0.844686875;0.180735726;0.012035839;2.712955557;0.94931896;0.094652013;0.006465253;1.141474914;0.05068104;0.089760019;0.003766333;0.039712372;0.039721519;0.029517942;0;7090298.01;5682093.88;0;47631.37;9451.48;-0.14040423;0.504279983;1176445.32;7196066.97;12979458.76;3120912.79;2579243.22;3214586.67;0.03967855;0.010693342;0.013643384;0.020107761;0;0.553064364;0.443220247;0.003715389;0;2.189613076;3.242671755;1.26593301;0;1.21161879;1.074602367;1.436683429;GNB Sudameris;BANCOS
1/08/2024;147453.74;35283218.56;2489304.79;32793913.77;0.110105688;0.910265281;0.183600751;0.013157338;2.647757728;0.950186235;0.090155442;0.006275265;1.249854249;0.049813765;0.090171589;0.004179147;0.039230334;0.04027601;0.029424847;0;7117563.65;5735027.89;0;48154.88;14625.18;-0.131332514;0.499575393;1665222.24;7051439.64;13897109.73;2501399.8;1967849.43;3298153.73;0.039658588;0.011900058;0.014654914;0.02063591;0;0.551717197;0.444550083;0.00373272;0;2.188076258;3.12777344;1.230034617;0;1.22166812;1.098708406;1.994296883;GNB Sudameris;BANCOS
1/09/2024;147453.74;35283218.56;2489304.79;32793913.77;0;0.834596844;0.183600751;0.013157338;2.647757728;0.950186235;0.090155442;0.006275265;1.249854249;0.049813765;0.090171589;0.004179147;0.039230334;0.04027601;0.029424847;0;7117563.65;5735027.89;0;48154.88;0;-0.131332514;0.499575393;1665222.24;7051439.64;13897109.73;2501399.8;1967849.43;3298153.73;0.039658588;0.011900058;0.014654914;0.02063591;0;0.551717197;0.444550083;0.00373272;0;2.188076258;3.12777344;1.230034617;#¡DIV/0!;1.22166812;1.098708406;1.994296883;GNB Sudameris;BANCOS
1/01/2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/04/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/05/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/06/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/07/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/08/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/09/2008;0;0;0;0;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/10/2008;2486.66;476067.58;141886.67;334180.91;#¡DIV/0!;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2486.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/11/2008;1219.3;458225.63;140619.3;317606.33;-0.509663565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1267.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/12/2008;-2495.18;455663.67;136904.82;318758.85;-3.046403674;0;0.3282;0.038414098;1.029344642;1.426699371;-0.071391869;-0.02154205;0;0;0;0;0;0;0;0;0;0;0;0;-3714.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/01/2009;-915.9;467267.19;135988.95;331278.24;0.632932293;#¡DIV/0!;0.3285;0.037615052;1.143915784;1.077224406;-0.073699998;-0.022039861;0;0;0;0;0;0;0;0;0;0;0;0;-915.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2009;-2696.71;480048.94;134208.13;345840.81;-1.944327983;#¡DIV/0!;0.3047;0.039563146;1.163400555;1.124457372;-0.090345431;-0.026656244;0;0;0;0;0;0;0;0;0;0;0;0;-1780.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2009;-3777.06;481420.19;133127.73;348292.46;-0.40061779;#¡DIV/0!;0.3001;0.04085339;1.158303517;1.121461005;-0.091484701;-0.026703055;0;0;0;0;0;0;0;0;0;0;0;0;-1080.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/04/2009;-4296.13;494960.19;132608.68;362351.51;-0.137426993;#¡DIV/0!;0.2898;0.045566989;1.110063734;1.100618377;-0.085305833;-0.024594135;0;0;0;0;0;0;0;0;0;0;0;0;-519.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/05/2009;-5661.53;506449.09;131243.18;375205.91;-0.317820923;#¡DIV/0!;0.2812;0.048992532;1.112520356;1.101494235;-0.090080995;-0.02562258;0;0;0;0;0;0;0;0;0;0;0;0;-1365.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/06/2009;-5795.8;514211.9;131108.93;383102.97;-0.023716204;#¡DIV/0!;0.2756;0.043728837;1.161001096;1.081205116;-0.081705096;-0.022954496;0;0;0;0;0;0;0;0;0;0;0;0;-134.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/07/2009;-5048.89;526165.4;141455.81;384709.59;0.128870907;#¡DIV/0!;0.2701;0.044607833;1.201191257;1.062509065;-0.066607198;-0.018625593;0;0;0;0;0;0;0;0;0;0;0;0;746.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/08/2009;-4974.03;537700.08;141530.68;396169.4;0.014827021;#¡DIV/0!;0.2709;0.047963914;1.180612462;1.052304422;-0.059726729;-0.016603908;0;0;0;0;0;0;0;0;0;0;0;0;74.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/09/2009;-3722.67;549500.42;165333.82;384166.6;0.2515787;#¡DIV/0!;0.3041;0.042720263;1.196733265;1.041476686;-0.04478613;-0.012545133;0;0;0;0;0;0;0;0;0;0;0;0;1251.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/10/2009;-2431.04;562425.53;166625.48;395800.05;0.346963335;-1.977632648;0.2965;0.04551965;1.17498294;1.027448481;-0.052612314;-0.014742127;0;0;0;0;0;0;0;0;0;0;0;0;1291.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/11/2009;-1077.56;572293.2;167978.92;404314.28;0.556749375;-1.883752973;0.2945;0.048783243;1.15638195;1.018877563;-0.033469794;-0.009353281;0;0;0;0;0;0;0;0;0;0;0;0;1353.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/12/2009;350.02;582769.47;169406.54;413362.93;1.32482646;1.140278457;0.2938;0.035102954;1.272236684;1.009424591;0.002399429;0.000669377;0.001892506;0;0;0;0;0;0;0;0;0;0;0;1427.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/01/2010;844.5;584778.06;170251.06;414527;1.412719273;1.922043891;0.2955;0.039467983;1.212594724;0.933729633;0.01418866;0.003961542;0.001880579;0;0;0;0;0;0;0;0;0;0;0;844.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2010;1429.32;600047.75;170835.86;429211.89;0.69250444;1.530023621;0.2929;0.04214392;1.231300705;0.951092896;0.029488006;0.008247336;0.001858525;0;0;0;0;0;0;0;0;0;0;0;584.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2010;2214.58;590011.49;171621.12;418390.37;0.549394117;1.586323754;0.2943;0.036513325;1.326693484;0.953244195;0.040914256;0.011493268;0.002678817;0;0;0;0;0;0;0;0;0;0;0;785.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/04/2010;3150.29;598212.19;172556.83;425655.36;0.422522555;1.733285538;0.2909;0.0398472;1.295949374;0.943059546;0.049242268;0.013912835;0.002647879;0;0;0;0;0;0;0;0;0;0;0;935.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/05/2010;4107.04;600441.5;173513.58;426927.92;0.303702199;1.725429345;0.2896;0.042907437;1.295291926;0.940498397;0.062517782;0.017807756;0.003758391;0;0;0;0;0;0;0;0;0;0;0;956.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/06/2010;5169.71;605475.82;174576.25;430899.57;0.258743523;1.891975223;0.2881;0.040117682;1.356349815;0.941291739;0.068382596;0.019651213;0.003780997;0;0;0;0;0;0;0;0;0;0;0;1062.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/07/2010;6549.45;625333.86;175956.05;449377.81;0.266889245;2.297205921;0.2816;0.042029914;1.349027267;0.934187008;0.070974112;0.020456718;0.001139524;0;0;0;0;0;0;0;0;0;0;0;1379.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/08/2010;8014.78;645912.54;177593.06;468319.48;0.223733291;2.611325223;0.272;0.043452727;1.348173308;0.930347338;0.07784374;0.02249003;5.39679E-05;0;0;0;0;0;0;0;0;0;0;0;1465.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/09/2010;9535.01;666090.87;179113.29;486977.58;0.189678319;3.561336353;0.2635;0.034995639;1.43579521;0.926232176;0.078884149;0.022573554;1.21707E-05;0;0;0;0;0;0;0;0;0;0;0;1520.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/10/2010;11150.62;688123.67;180728.91;507394.76;0.16943978;5.586769448;0.26;0.037256149;1.406373909;0.923524607;0.080215631;0.022716236;5.58692E-06;0;0;0;0;0;0;0;0;0;0;0;1615.61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/11/2010;14875.56;706989.71;184453.86;522535.85;0.334056761;14.80485541;0.2538;0.039116732;1.392972387;0.92622277;0.093134135;0.026105322;5.03572E-06;0;0;0;0;0;0;0;0;0;0;0;3724.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/12/2010;16109.53;720605.55;185687.83;534917.72;0.082952843;45.02459859;0.255;0.028538505;1.816725373;0.938854282;0.091320139;0.025329389;0.000498337;0;0;0;0;0;0;0;0;0;0;0;1233.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/01/2011;1976.11;754667.46;206763.92;547903.54;-0.877332858;1.339976317;0.2909;0.031245955;1.741999575;0.855442023;0.096077545;0.026518298;0.003064166;0;0;0;0;0;0;0;0;0;0;0;-14133.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2011;4362.11;759056.95;209149.92;549907.03;1.207422664;2.051877816;0.2869;0.033310292;1.702067545;0.837377588;0.104259906;0.028703707;0.006535843;0;0;0;0;0;0;0;0;0;0;0;2386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2011;6821.07;775204.82;211608.89;563595.93;0.563708847;2.080073874;0.2877;0.027429551;1.908674411;0.837271201;0.111391412;0.030516692;0.010315866;0;0;0;0;0;0;0;0;0;0;0;2458.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/04/2011;8878.39;796340.33;213666.22;582674.11;0.301612504;1.818277048;0.2845;0.030405427;1.788554012;0.840473398;0.115298505;0.031405101;0.013525952;0;0;0;0;0;0;0;0;0;0;0;2057.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/05/2011;11814.75;807966.96;216602.59;591364.37;0.330731135;1.876706825;0.2798;0.031264469;1.836520305;0.84790091;0.123410675;0.033420792;0.015957893;0;0;0;0;0;0;0;0;0;0;0;2936.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/06/2011;15147.69;828725.19;219935.51;608789.68;0.282099917;1.930085053;0.264;0.028404186;1.888031702;0.84375839;0.13257757;0.035675155;0.019503788;0;0;0;0;0;0;0;0;0;0;0;3332.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/07/2011;18667.1;849062.97;223454.93;625608.04;0.232339716;1.850178259;0.2596;0.030884665;1.786209915;0.842562176;0.14062269;0.03764148;0.022711434;0;0;0;0;0;0;0;0;0;0;0;3519.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/08/2011;21900.13;867273.53;226687.94;640585.59;0.173194015;1.732468015;0.2549;0.031440211;1.842261139;0.842335235;0.146444251;0.039038432;0.026196987;0;0;0;0;0;0;0;0;0;0;0;3233.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/09/2011;25390.94;891554.34;230178.78;661375.56;0.159396771;1.662916976;0.2487;0.026141397;1.9280818;0.831187562;0.152888744;0.040610091;0.029017986;0;0;0;0;0;0;0;0;0;0;0;3490.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/10/2011;28944.18;915459.42;233731.96;681727.46;0.139941255;1.595746246;0.2435;0.029767703;1.726271758;0.810866081;0.158801487;0.042059442;0.032944668;0;0;0;0;0;0;0;0;0;0;0;3553.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/11/2011;32621.72;952220.22;237409.54;714810.68;0.127056286;1.192974248;0.2383;0.031416578;1.652006846;0.806128677;0.155367966;0.040962153;0.035150303;0;0;0;0;0;0;0;0;0;0;0;3677.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/12/2011;36102.92;1049607.58;240890.74;808716.84;0.106714177;1.241090833;0.2323;0.027981099;1.661084321;0.803781745;0.162255396;0.042278631;0.035963783;0;0;0;0;0;0;0;0;0;0;0;3481.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/01/2012;3671.17;1055725.9;244561.93;811163.97;-0.898313765;0.857776136;0.2583;0.029367396;1.589763103;0.817732606;0.167502229;0.043000307;0.03900393;0;0;0;0;0;0;0;0;0;0;0;3671.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2012;7786.21;1031605.99;248676.94;782929.05;1.120906959;0.784964157;0.2566;0.029004396;1.552051615;0.80497654;0.172644394;0.043834703;0.040645023;0;0;0;0;0;0;0;0;0;0;0;4115.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2012;12028.27;1041368.76;244795.85;796572.91;0.544817055;0.763399291;0.2447;0.028466098;1.56850403;0.793885408;0.178279041;0.044712313;0.041275116;0;0;0;0;0;0;0;0;0;0;0;4242.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/04/2012;16043.18;1071115.87;248810.79;822305.08;0.333789481;0.806992033;0.2429;0.032087126;1.410386566;0.791826937;0.184396635;0.045698542;0.042013607;0;0;0;0;0;0;0;0;0;0;0;4014.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/05/2012;20331.75;1068745.21;253099.33;815645.88;0.267314211;0.720878563;0.244;0.033852768;1.366487209;0.789734997;0.187726181;0.046069318;0.04289784;0;0;0;0;0;0;0;0;0;0;0;4288.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/06/2012;25168.87;1055868.2;257936.45;797931.75;0.237909673;0.661564899;0.2463;0.037660097;1.271411698;0.7861494;0.19150317;0.046709495;0.043932106;0;0;0;0;0;0;0;0;0;0;0;4837.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/07/2012;30291.68;1065927.76;263059.26;802868.5;0.203537545;0.622730901;0.2464;0.037354731;1.293697788;0.783700733;0.195481697;0.047464575;0.04802736;0;0;0;0;0;0;0;0;0;0;0;5122.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/08/2012;34451.71;1148940.57;267466.92;881473.65;0.137332429;0.573128105;0.2453;0.039401024;1.246562499;0.789424392;0.196542909;0.047282749;0.049481324;0;0;0;0;0;0;0;0;0;0;0;4160.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/09/2012;39307.38;1131093.41;272322.57;858770.84;0.140941335;0.548086837;0.2457;0.042677649;1.14564856;0.788451077;0.199229897;0.047684114;0.049285319;0;0;0;0;0;0;0;0;0;0;0;4855.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/10/2012;44003.57;1106688.39;277018.73;829669.66;0.119473493;0.52029078;0.2449;0.041286583;1.179321338;0.78936487;0.200895899;0.048043833;0.052878581;0;0;0;0;0;0;0;0;0;0;0;4696.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/11/2012;49110.54;1105761.53;282125.7;823635.83;0.116058083;0.505455261;0.2417;0.042939656;1.106780577;0.790675744;0.203530689;0.048799796;0.054619087;0;0;0;0;0;0;0;0;0;0;0;5106.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/12/2012;54314.05;1113263.84;297514.24;815749.6;0.105955056;0.504422634;0.2476;0.043480873;1.122906657;0.795604394;0.206426468;0.050151071;0.054237379;0;0;0;0;0;0;0;0;0;0;0;5203.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/01/2013;3084.1;1104950.87;300598.34;804352.53;-0.943217271;-0.159913597;0.2961;0.043399375;1.12585246;0.870431014;0.200634443;0.049421804;0.055177971;0;0;0;0;0;0;0;0;0;0;0;3084.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2013;6687.44;1081893.23;304205.72;777687.51;1.1683603;-0.141117437;0.2965;0.045808693;1.075578968;0.864785506;0.195347925;0.048763134;0.053912826;0;0;0;0;0;0;0;0;0;0;0;3603.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2013;10312.77;1088377.9;291455.54;796922.36;0.542110284;-0.142622339;0.2828;0.052704928;0.939832072;0.857815012;0.190366755;0.048025605;0.053434825;0;0;0;0;0;0;0;0;0;0;0;3625.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/04/2013;13556.04;1105281.31;294701.72;810579.59;0.314490675;-0.155027869;0.2843;0.052825347;0.955339051;0.859435142;0.185013263;0.047198355;0.055186254;0;0;0;0;0;0;0;0;0;0;0;3243.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/05/2013;17092.62;1125025.39;298241.9;826783.49;0.260885922;-0.159313881;0.2821;0.053001267;0.9394829;0.857182242;0.179912689;0.046315702;0.055828232;0;0;0;0;0;0;0;0;0;0;0;3536.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/06/2013;19666.25;1136203.45;300819.2;835384.25;0.150569661;-0.218628012;0.2882;0.054567681;0.942252445;0.866710258;0.169802027;0.043996036;0.057846531;0;0;0;0;0;0;0;0;0;0;0;2573.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/07/2013;23185.65;1120464.76;304342.27;816122.49;0.178956334;-0.234586857;0.2791;0.052271765;0.999218401;0.863516602;0.162282043;0.042377213;0.063594233;0;0;0;0;0;0;0;0;0;0;0;3519.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/08/2013;25306.5;1149488.57;306466.86;843021.71;0.091472527;-0.265450104;0.2256;0.055637024;0.954994569;0.867983371;0.153556608;0.040545041;0.064262827;0;0;0;0;0;0;0;0;0;0;0;2120.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/09/2013;27876.82;1189677.82;309040.57;880637.25;0.101567581;-0.290799336;0.2242;0.05676392;0.927021833;0.869840578;0.144286398;0.038325682;0.066381845;0;0;0;0;0;0;0;0;0;0;0;2570.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/10/2013;32782.78;1241620.11;313949.22;927670.89;0.175987075;-0.254997265;0.2196;0.055458988;0.912673456;0.859698114;0.143506224;0.03812998;0.068729484;0;0;0;0;0;0;0;0;0;0;0;4905.96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/11/2013;38068.41;1279482.33;319237.95;960244.38;0.161231903;-0.224842366;0.2196;0.056423384;0.861534403;0.850379759;0.142632208;0.037803819;0.067652777;0;0;0;0;0;0;0;0;0;0;0;5285.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/12/2013;42602.22;1258642.79;323892.37;934750.42;0.119096385;-0.215631683;0.2155;0.055185434;0.82797243;0.842175776;0.139414611;0.036828949;0.067421753;0;0;0;0;0;0;0;0;0;0;0;4533.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/01/2014;3656.38;1263482.81;327548.75;935934.06;-0.914173956;0.185558186;0.2139;0.053557154;0.855534544;0.813825701;0.140256561;0.036902227;0.069094239;0;0;0;0;0;0;0;0;0;0;0;3656.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/02/2014;6708.4;1327029.96;330605.25;996424.71;0.834710834;0.003134234;0.2134;0.054719901;0.839955497;0.828580008;0.137482983;0.03580582;0.069155586;0;0;0;0;0;0;0;0;0;0;0;3052.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
1/03/2014;10812.14;1357143.2;319921.35;1037221.85;0.61173156;0.04842249;0.2124;0.05349403;0.86106555;0.826544586;0.137970438;0.03553905;0.071699634;0;0;0;0;0;0;0;0;0;0;0;4103.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bancamia;BANCOS
